Date Time,Sensor_Data,Feature_1,Feature_2,Actual_Data
5/22/16  06:20,52,48.9,89,52
5/22/16  06:32,53.1,48.9,86,53.1
5/22/16  06:00,53.1,48.9,86,53.1
5/22/16  07:00,54,48,80,54
5/22/16  08:00,57.9,52,81,57.9
5/22/16  09:00,59,48,67,59
5/22/16  10:00,62.1,46.9,58,62.1
5/22/16  11:00,66,45,47,66
5/22/16  12:00,68,46,45,68
5/22/16  13:00,68,41,37,68
5/22/16  14:00,69.1,46,44,69.1
5/22/16  15:00,69.1,46,44,69.1
5/22/16  16:00,66.9,50,54,66.9
5/22/16  17:00,66,50,56,66
5/22/16  18:00,66,50,56,66
5/22/16  19:00,64.9,48,54,64.9
5/23/16  20:00,63,48,58,63
5/23/16  21:00,63,48.9,60,63
5/23/16  22:00,61,51.1,70,61
5/23/16  23:00,59,51.1,75,59
5/23/16  00:00,57.9,51.1,78,57.9
5/23/16  01:00,57.9,51.1,78,57.9
5/23/16  02:00,57,50,77,57
5/23/16  03:00,57,50,77,57
5/23/16  04:00,57,51.1,81,57
5/23/16  05:00,55.9,51.1,84,55.9
5/23/16  06:00,57.9,52,81,57.9
5/23/16  07:00,61,52,72,61
5/23/16  08:00,64,51.1,63,64
5/23/16  09:00,66,50,56,66
5/23/16  10:00,70,51.1,51,70
5/23/16  11:00,73.9,51.1,45,73.9
5/23/16  12:00,75.9,51.1,42,75.9
5/23/16  13:00,77,50,39,77
5/23/16  14:00,75,51.1,43,75
5/23/16  15:00,73.9,51.1,45,73.9
5/23/16  16:00,72,50,46,72
5/23/16  17:00,64,53.1,67,64
5/23/16  18:00,62.1,51.1,67,62.1
5/23/16  19:00,63,46.9,56,63
5/24/16  20:00,64,43,46,64
5/24/16  21:00,64,44.1,48,64
5/24/16  22:00,63,45,52,63
5/24/16  23:00,63,46,54,63
5/24/16  00:00,62.1,48,60,62.1
5/24/16  01:00,63,48,58,63
5/24/16  02:00,57.9,53.1,84,57.9
5/24/16  03:00,59,54,83,59
5/24/16  04:00,57.9,55.9,93,57.9
5/24/16  05:00,57.9,55.9,93,57.9
5/24/16  06:00,59,55.9,90,59
5/24/16  07:46,59,55.4,88,59
5/24/16  07:00,59,55.9,90,59
5/24/16  08:00,60.1,57,90,60.1
5/24/16  09:00,61,57.9,90,61
5/24/16  10:00,63,57.9,84,63
5/24/16  11:00,64,55.9,75,64
5/24/16  12:00,66,57.9,75,66
5/24/16  13:00,70,57.9,65,70
5/24/16  14:00,73,53.1,49,73
5/24/16  15:00,71.1,51.1,49,71.1
5/24/16  16:00,70,48.9,47,70
5/24/16  17:00,68,51.1,55,68
5/24/16  18:00,69.1,48.9,49,69.1
5/24/16  19:00,68,50,52,68
5/25/16  20:00,69.1,48.9,49,69.1
5/25/16  21:00,66.9,50,54,66.9
5/25/16  22:00,66,50,56,66
5/25/16  23:00,64,51.1,63,64
5/25/16  00:00,64,50,60,64
5/25/16  01:00,64,50,60,64
5/25/16  02:00,63,50,63,63
5/25/16  03:00,63,50,63,63
5/25/16  04:00,61,51.1,70,61
5/25/16  05:00,62.1,50,65,62.1
5/25/16  06:00,64,50,60,64
5/25/16  07:00,66,48.9,54,66
5/25/16  08:00,70,48,46,70
5/25/16  09:00,73,48,41,73
5/25/16  10:00,78.1,46,32,78.1
5/25/16  11:00,82.9,50,32,82.9
5/25/16  12:00,84.9,45,25,84.9
5/25/16  13:00,86,46.9,26,86
5/25/16  14:00,87.1,41,20,87.1
5/25/16  15:00,86,43,22,86
5/25/16  16:00,86,44.1,23,86
5/25/16  17:00,84.9,44.1,24,84.9
5/25/16  18:00,82.9,43,24,82.9
5/25/16  19:00,82.9,42.1,24,82.9
5/26/16  20:00,80.1,42.1,26,80.1
5/26/16  21:00,80.1,44.1,28,80.1
5/26/16  22:00,78.1,46,32,78.1
5/26/16  23:00,77,46,33,77
5/26/16  00:00,75,46.9,37,75
5/26/16  01:00,73.9,46.9,38,73.9
5/26/16  02:00,73,46.9,39,73
5/26/16  03:00,73,48,41,73
5/26/16  04:00,72,48,43,72
5/26/16  05:00,70,48.9,47,70
5/26/16  06:00,71.1,51.1,49,71.1
5/26/16  07:00,73.9,51.1,45,73.9
5/26/16  08:00,75.9,50,40,75.9
5/26/16  09:00,78.1,51.1,39,78.1
5/26/16  10:00,82.9,52,34,82.9
5/26/16  11:00,86,55,35,86
5/26/16  12:00,88,52,29,88
5/26/16  13:00,89.1,48,24,89.1
5/26/16  14:00,88,51.1,28,88
5/26/16  15:00,87.1,52,30,87.1
5/26/16  16:00,84.9,50,30,84.9
5/26/16  17:00,82.9,46.9,28,82.9
5/26/16  18:00,82.9,44.1,25,82.9
5/26/16  19:00,81,41,24,81
5/27/16  20:00,78.1,48.9,36,78.1
5/27/16  21:00,75.9,50,40,75.9
5/27/16  22:00,75.9,52,43,75.9
5/27/16  23:00,75.9,51.1,42,75.9
5/27/16  00:00,75.9,52,43,75.9
5/27/16  01:00,75,54,48,75
5/27/16  02:00,73.9,54,50,73.9
5/27/16  03:00,73.9,55.9,53,73.9
5/27/16  04:00,73.9,57,55,73.9
5/27/16  05:00,73.9,57.9,57,73.9
5/27/16  06:00,75,61,62,75
5/27/16  07:00,75,61,62,75
5/27/16  08:00,75.9,61,60,75.9
5/27/16  09:00,79,62.1,56,79
5/27/16  10:00,82,62.1,51,82
5/27/16  11:00,84,63,49,84
5/27/16  12:00,86,64,48,86
5/27/16  13:00,84.9,64,49,84.9
5/27/16  14:00,82,63,52,82
5/27/16  15:00,79,62.1,56,79
5/27/16  16:00,79,62.1,56,79
5/27/16  17:00,81,62.1,52,81
5/27/16  18:00,80.1,63,56,80.1
5/27/16  19:00,78.1,63,60,78.1
5/28/16  20:00,78.1,63,60,78.1
5/28/16  21:00,78.1,63,60,78.1
5/28/16  22:00,77,63,62,77
5/28/16  23:00,75.9,63,64,75.9
5/28/16  00:00,75,63,66,75
5/28/16  01:00,75,61,62,75
5/28/16  02:00,73,60.1,64,73
5/28/16  03:00,72,59,64,72
5/28/16  04:00,71.1,57.9,63,71.1
5/28/16  05:00,71.1,57.9,63,71.1
5/28/16  06:00,72,57.9,61,72
5/28/16  07:00,73,59,61,73
5/28/16  08:00,75.9,60.1,58,75.9
5/28/16  09:00,78.1,63,60,78.1
5/28/16  10:00,82.9,64,53,82.9
5/28/16  11:00,87.1,66,49,87.1
5/28/16  12:00,89.1,64.9,45,89.1
5/28/16  13:00,90,66,45,90
5/28/16  14:00,90,66,45,90
5/28/16  15:00,88,64.9,46,88
5/28/16  16:00,88,64,45,88
5/28/16  17:00,86,64.9,49,86
5/28/16  18:00,82.9,64.9,54,82.9
5/28/16  19:00,82,64.9,56,82
5/29/16  20:00,81,64,56,81
5/29/16  21:00,80.1,63,56,80.1
5/29/16  22:00,80.1,64,58,80.1
5/29/16  23:00,78.1,62.1,58,78.1
5/29/16  00:00,77,57,50,77
5/29/16  01:00,75.9,55.9,50,75.9
5/29/16  02:00,75,55,50,75
5/29/16  03:00,73.9,55,52,73.9
5/29/16  04:00,73,54,51,73
5/29/16  05:00,72,54,53,72
5/29/16  06:00,73,55.9,55,73
5/29/16  07:00,73.9,57,55,73.9
5/29/16  08:00,77,57,50,77
5/29/16  09:00,79,57.9,48,79
5/29/16  10:00,82,60.1,47,82
5/29/16  11:00,84,59,43,84
5/29/16  12:00,86,59,40,86
5/29/16  13:00,84.9,61,44,84.9
5/29/16  14:00,82,54,38,82
5/29/16  15:00,79,61,54,79
5/29/16  16:00,77,63,62,77
5/29/16  17:00,75.9,64,67,75.9
5/29/16  18:00,75.9,64,67,75.9
5/29/16  19:00,73.9,64,71,73.9
5/30/16  20:00,73,64,73,73
5/30/16  21:00,72,63,73,72
5/30/16  22:00,71.1,63,75,71.1
5/30/16  23:00,71.1,64.9,81,71.1
5/30/16  00:00,71.1,66,84,71.1
5/30/16  01:30,70,66.9,90,70
5/30/16  01:34,70,66.9,90,70
5/30/16  01:00,69.1,66.9,93,69.1
5/30/16  01:55,69.1,68,96,69.1
5/30/16  02:08,70,68,93,70
5/30/16  02:18,70,68,93,70
5/30/16  02:30,70,69.1,97,70
5/30/16  02:38,70,69.1,97,70
5/30/16  02:00,70,69.1,97,70
5/30/16  03:24,70,68,93,70
5/30/16  03:43,71.1,68,90,71.1
5/30/16  03:00,70,69.1,97,70
5/30/16  03:56,70,69.1,97,70
5/30/16  04:16,70,69.1,97,70
5/30/16  04:24,70,68,93,70
5/30/16  04:41,70,68,93,70
5/30/16  04:00,70,68,93,70
5/30/16  05:07,70,68,93,70
5/30/16  05:16,70,68,93,70
5/30/16  05:39,70,68,93,70
5/30/16  05:00,70,68,93,70
5/30/16  06:16,70,68,93,70
5/30/16  06:30,70,68,93,70
5/30/16  06:00,70,68,93,70
5/30/16  07:18,70,68,93,70
5/30/16  07:24,70,68,93,70
5/30/16  07:27,70,68,93,70
5/30/16  07:32,70,68,93,70
5/30/16  07:35,70,68,93,70
5/30/16  07:00,68,66,93,68
5/30/16  08:00,69.1,66.9,93,69.1
5/30/16  09:00,69.1,66,90,69.1
5/30/16  10:25,71.1,66.9,87,71.1
5/30/16  10:00,72,66.9,84,72
5/30/16  11:03,73,68,84,73
5/30/16  11:00,75.9,66.9,74,75.9
5/30/16  12:00,78.1,68,71,78.1
5/30/16  13:00,79,66,64,79
5/30/16  14:00,79,66.9,66,79
5/30/16  15:34,77,66.9,71,77
5/30/16  15:41,77,66.9,71,77
5/30/16  15:00,77,68,74,77
5/30/16  16:00,77,66.9,71,77
5/30/16  17:00,75.9,66,71,75.9
5/30/16  18:00,75.9,66.9,74,75.9
5/30/16  19:46,75.2,68,78,75.2
5/30/16  19:00,75.9,68,76,75.9
5/31/16  20:23,75,68,79,75
5/31/16  20:00,75,68,79,75
5/31/16  21:00,73.9,66.9,79,73.9
5/31/16  22:42,73,66.9,81,73
5/31/16  22:00,73,66.9,81,73
5/31/16  23:07,73,66,79,73
5/31/16  23:29,73,66,79,73
5/31/16  23:00,73,66,79,73
5/31/16  00:04,72,66,81,72
5/31/16  00:00,72,66,81,72
5/31/16  01:03,72,66,81,72
5/31/16  01:00,73,66,79,73
5/31/16  02:00,72,66,81,72
5/31/16  03:19,72,66,81,72
5/31/16  03:00,72,66,81,72
5/31/16  04:00,72,66,81,72
5/31/16  05:00,72,66.9,84,72
5/31/16  06:00,72,66.9,84,72
5/31/16  07:00,73,66,79,73
5/31/16  08:00,73.9,64.9,73,73.9
5/31/16  09:00,75.9,61,60,75.9
5/31/16  10:00,78.1,61,56,78.1
5/31/16  11:00,81,61,50,81
5/31/16  12:00,82,61,49,82
5/31/16  13:00,84.9,60.1,43,84.9
5/31/16  14:00,82.9,64,53,82.9
5/31/16  15:00,80.1,61,52,80.1
5/31/16  16:00,80.1,59,48,80.1
5/31/16  17:00,78.1,59,52,78.1
5/31/16  18:00,78.1,60.1,54,78.1
5/31/16  19:00,75,63,66,75
6/01/16  20:00,73.9,62.1,66,73.9
6/01/16  21:00,73.9,63,68,73.9
6/01/16  22:00,73.9,64,71,73.9
6/01/16  23:00,73.9,64.9,73,73.9
6/01/16  00:00,73,64.9,76,73
6/01/16  01:00,72,64.9,78,72
6/01/16  02:00,70,62.1,76,70
6/01/16  03:00,71.1,53.1,53,71.1
6/01/16  04:00,71.1,50,47,71.1
6/01/16  05:00,70,52,53,70
6/01/16  06:00,72,48,43,72
6/01/16  07:00,73,50,44,73
6/01/16  08:00,75,48.9,40,75
6/01/16  09:00,77,48,36,77
6/01/16  10:00,77,48,36,77
6/01/16  11:00,79,48,34,79
6/01/16  12:00,80.1,50,35,80.1
6/01/16  13:00,80.1,50,35,80.1
6/01/16  14:00,82,50,33,82
6/01/16  15:00,81,48,31,81
6/01/16  16:00,80.1,54,40,80.1
6/01/16  17:00,78.1,54,43,78.1
6/01/16  18:00,75.9,54,46,75.9
6/01/16  19:00,75,53.1,46,75
6/02/16  20:00,71.1,52,51,71.1
6/02/16  21:00,70,52,53,70
6/02/16  22:00,68,52,56,68
6/02/16  23:00,66.9,53.1,61,66.9
6/02/16  00:00,66,52,60,66
6/02/16  01:00,64.9,53.1,65,64.9
6/02/16  02:00,64,55,73,64
6/02/16  03:00,63,55,75,63
6/02/16  04:00,63,55,75,63
6/02/16  05:00,63,55,75,63
6/02/16  06:00,63,55.9,78,63
6/02/16  07:00,64,55.9,75,64
6/02/16  08:00,66,55.9,70,66
6/02/16  09:00,66.9,55.9,68,66.9
6/02/16  10:00,69.1,57,65,69.1
6/02/16  11:00,71.1,57,61,71.1
6/02/16  12:00,75,57.9,55,75
6/02/16  13:00,75.9,57.9,54,75.9
6/02/16  14:00,75,57.9,55,75
6/02/16  15:00,73.9,59,59,73.9
6/02/16  16:00,73.9,59,59,73.9
6/02/16  17:00,72,60.1,66,72
6/02/16  18:00,69.1,59,70,69.1
6/02/16  19:00,66,59,78,66
6/03/16  20:04,64.9,57.9,78,64.9
6/03/16  20:00,64.9,57.9,78,64.9
6/03/16  21:00,64,57.9,80,64
6/03/16  22:00,64,57.9,80,64
6/03/16  23:27,64.9,57.9,78,64.9
6/03/16  23:00,64.9,57.9,78,64.9
6/03/16  00:00,64.9,57.9,78,64.9
6/03/16  01:00,64,57,78,64
6/03/16  02:00,64,57,78,64
6/03/16  03:00,64,57.9,80,64
6/03/16  04:00,64.9,57.9,78,64.9
6/03/16  05:00,64,57.9,80,64
6/03/16  06:40,64,57.9,80,64
6/03/16  06:00,64,57.9,80,64
6/03/16  07:00,64,59,84,64
6/03/16  08:06,64,59,84,64
6/03/16  08:23,63,57.9,84,63
6/03/16  08:00,63,59,87,63
6/03/16  08:59,63,60.1,90,63
6/03/16  09:19,64,60.1,87,64
6/03/16  09:27,64,61,90,64
6/03/16  09:42,64,61,90,64
6/03/16  09:00,64,61,90,64
6/03/16  10:00,64.9,62.1,90,64.9
6/03/16  11:00,66,62.1,87,66
6/03/16  12:00,66,62.1,87,66
6/03/16  13:48,66.2,62.6,88,66.2
6/03/16  13:00,66.9,62.1,84,66.9
6/03/16  14:00,68,61,78,68
6/03/16  15:00,66.9,62.1,84,66.9
6/03/16  16:00,69.1,62.1,78,69.1
6/03/16  17:00,70,61,73,70
6/03/16  18:26,69.1,62.1,78,69.1
6/03/16  18:34,69.1,62.1,78,69.1
6/03/16  18:00,70,62.1,76,70
6/03/16  19:00,69.1,61,75,69.1
6/04/16  20:00,68,61,78,68
6/04/16  21:35,69.1,61,75,69.1
6/04/16  21:00,68,62.1,81,68
6/04/16  22:01,69.1,62.1,78,69.1
6/04/16  22:00,68,62.1,81,68
6/04/16  23:00,66.9,60.1,79,66.9
6/04/16  00:00,66.9,60.1,79,66.9
6/04/16  01:00,66.9,61,81,66.9
6/04/16  02:00,68,62.1,81,68
6/04/16  03:00,68,62.1,81,68
6/04/16  04:00,66.9,62.1,84,66.9
6/04/16  05:00,68,63,84,68
6/04/16  06:40,68,64,87,68
6/04/16  06:00,69.1,64,84,69.1
6/04/16  07:00,70,64,81,70
6/04/16  08:17,71.1,64,78,71.1
6/04/16  08:24,72,64,76,72
6/04/16  08:00,72,64,76,72
6/04/16  09:00,73.9,64,71,73.9
6/04/16  10:00,75,64.9,71,75
6/04/16  11:00,78.1,66,66,78.1
6/04/16  12:00,80.1,64,58,80.1
6/04/16  13:00,82,64.9,56,82
6/04/16  14:00,80.1,64,58,80.1
6/04/16  15:00,82.9,64.9,54,82.9
6/04/16  16:00,79,64,60,79
6/04/16  17:00,75.9,63,64,75.9
6/04/16  18:00,75,64,69,75
6/04/16  19:04,72,64.9,78,72
6/04/16  19:15,70,66.9,90,70
6/04/16  19:25,70,66.9,90,70
6/04/16  19:48,69.8,66.2,88,69.8
6/04/16  19:00,69.1,66.9,93,69.1
6/05/16  20:00,69.1,66.9,93,69.1
6/05/16  20:47,68,66.2,94,68
6/05/16  20:00,66.9,64.9,93,66.9
6/05/16  21:00,68,64.9,90,68
6/05/16  22:00,66,63,90,66
6/05/16  23:00,66.9,64,90,66.9
6/05/16  00:00,66.9,63,87,66.9
6/05/16  01:00,66,63,90,66
6/05/16  02:00,66.9,61,81,66.9
6/05/16  03:00,66.9,60.1,79,66.9
6/05/16  04:00,66,61,84,66
6/05/16  05:00,66,60.1,81,66
6/05/16  06:00,66,62.1,87,66
6/05/16  07:30,66,62.1,87,66
6/05/16  07:00,66.9,62.1,84,66.9
6/05/16  07:58,66.9,62.1,84,66.9
6/05/16  08:47,66.2,62.6,88,66.2
6/05/16  08:00,66,63,90,66
6/05/16  09:02,66,63,90,66
6/05/16  09:00,66.9,63,87,66.9
6/05/16  10:00,66.9,63,87,66.9
6/05/16  10:00,68,62.1,81,68
6/05/16  11:16,66,63,90,66
6/05/16  11:20,66,63,90,66
6/05/16  11:32,64.9,63,93,64.9
6/05/16  11:42,64.9,63,93,64.9
6/05/16  11:46,64.4,62.6,94,64.4
6/05/16  11:00,64.9,63,93,64.9
6/05/16  12:00,64.9,63,93,64.9
6/05/16  12:08,64.9,63,93,64.9
6/05/16  12:29,66,64,93,66
6/05/16  12:00,66.9,64.9,93,66.9
6/05/16  12:56,66.9,64.9,93,66.9
6/05/16  13:05,66.9,64.9,93,66.9
6/05/16  13:00,68,66,93,68
6/05/16  14:28,69.1,66.9,93,69.1
6/05/16  14:00,70,66.9,90,70
6/05/16  14:59,70,66.9,90,70
6/05/16  15:00,70,66.9,90,70
6/05/16  16:30,70,66.9,90,70
6/05/16  16:00,70,66.9,90,70
6/05/16  17:00,70,66.9,90,70
6/05/16  18:35,70,66.9,90,70
6/05/16  18:47,66.2,64.4,94,66.2
6/05/16  18:00,66,64,93,66
6/05/16  18:56,66,64,93,66
6/05/16  19:02,66,64,93,66
6/05/16  19:00,66,64,93,66
6/06/16  20:00,66,64,93,66
6/06/16  21:00,66.9,64,90,66.9
6/06/16  22:00,66,64,93,66
6/06/16  23:47,66.2,62.6,88,66.2
6/06/16  23:00,66,63,90,66
6/06/16  00:00,66,63,90,66
6/06/16  01:12,66,63,90,66
6/06/16  01:00,66,64,93,66
6/06/16  02:00,66,64,93,66
6/06/16  03:00,66,64,93,66
6/06/16  04:00,66,64,93,66
6/06/16  05:04,66.9,64,90,66.9
6/06/16  05:00,66,64,93,66
6/06/16  06:11,66.9,64,90,66.9
6/06/16  06:00,66.9,64,90,66.9
6/06/16  07:00,69.1,64,84,69.1
6/06/16  08:00,71.1,61,70,71.1
6/06/16  09:00,72,61,68,72
6/06/16  10:00,75,55.9,51,75
6/06/16  11:00,78.1,55.9,46,78.1
6/06/16  12:00,80.1,55,42,80.1
6/06/16  13:00,81,55.9,42,81
6/06/16  14:00,82,55.9,41,82
6/06/16  15:00,82,55.9,41,82
6/06/16  16:00,82,55,39,82
6/06/16  17:00,81,55.9,42,81
6/06/16  18:00,80.1,55.9,43,80.1
6/06/16  19:00,81,54,39,81
6/07/16  20:00,79,55,44,79
6/07/16  21:00,78.1,57.9,50,78.1
6/07/16  22:00,78.1,57.9,50,78.1
6/07/16  23:00,77,57.9,52,77
6/07/16  00:00,75.9,59,56,75.9
6/07/16  01:00,73.9,60.1,62,73.9
6/07/16  02:00,73.9,61,64,73.9
6/07/16  03:00,73,61,66,73
6/07/16  04:00,72,62.1,71,72
6/07/16  05:00,72,62.1,71,72
6/07/16  06:00,71.1,61,70,71.1
6/07/16  07:00,73,59,61,73
6/07/16  08:00,75,57.9,55,75
6/07/16  09:00,75.9,57,52,75.9
6/07/16  10:00,79,57.9,48,79
6/07/16  11:00,81,57,44,81
6/07/16  12:00,82.9,51.1,33,82.9
6/07/16  13:00,82.9,51.1,33,82.9
6/07/16  14:00,84,48.9,29,84
6/07/16  15:00,78.1,46.9,33,78.1
6/07/16  16:00,73.9,53.1,48,73.9
6/07/16  17:00,75.9,51.1,42,75.9
6/07/16  18:00,75,48.9,40,75
6/07/16  19:00,73,50,44,73
6/08/16  20:00,72,51.1,48,72
6/08/16  21:00,70,51.1,51,70
6/08/16  22:00,68,46.9,47,68
6/08/16  23:00,64.9,46.9,52,64.9
6/08/16  00:00,64,48,56,64
6/08/16  01:00,64,48,56,64
6/08/16  02:00,63,46.9,56,63
6/08/16  03:00,62.1,46.9,58,62.1
6/08/16  04:00,61,46.9,60,61
6/08/16  05:00,60.1,46.9,62,60.1
6/08/16  06:00,61,46.9,60,61
6/08/16  07:00,61,46.9,60,61
6/08/16  08:00,63,48,58,63
6/08/16  09:00,64,44.1,48,64
6/08/16  10:00,66,45,47,66
6/08/16  11:00,64.9,45,48,64.9
6/08/16  12:00,57.9,51.1,78,57.9
6/08/16  13:15,55.9,53.1,90,55.9
6/08/16  13:20,55.9,53.1,90,55.9
6/08/16  13:44,55,53.1,93,55
6/08/16  13:00,54,52,93,54
6/08/16  13:58,53.1,50,89,53.1
6/08/16  14:09,53.1,50,89,53.1
6/08/16  14:00,52,48.9,89,52
6/08/16  15:00,54,50,86,54
6/08/16  16:00,55,51.1,86,55
6/08/16  17:31,57.9,48,70,57.9
6/08/16  17:00,59,46.9,64,59
6/08/16  18:00,61,46,58,61
6/08/16  19:00,62.1,39.9,44,62.1
6/09/16  20:00,61,41,48,61
6/09/16  21:00,60.1,42.1,51,60.1
6/09/16  22:00,60.1,42.1,51,60.1
6/09/16  23:00,59,41,51,59
6/09/16  00:00,57.9,42.1,56,57.9
6/09/16  01:00,57,41,55,57
6/09/16  02:00,55.9,42.1,60,55.9
6/09/16  03:00,55.9,39.9,55,55.9
6/09/16  04:00,55,39.9,57,55
6/09/16  05:00,54,39.9,59,54
6/09/16  06:00,54,39.9,59,54
6/09/16  07:00,55,39,55,55
6/09/16  08:35,55.9,39,53,55.9
6/09/16  08:00,57,39,51,57
6/09/16  09:00,59,37.9,46,59
6/09/16  10:00,62.1,39,43,62.1
6/09/16  11:00,64.9,37.9,37,64.9
6/09/16  12:48,66.2,35.6,32,66.2
6/09/16  12:00,66.9,37,33,66.9
6/09/16  13:00,66.9,37.9,34,66.9
6/09/16  14:35,69.1,37.9,32,69.1
6/09/16  14:00,69.1,37.9,32,69.1
6/09/16  15:47,69.8,37.4,31,69.8
6/09/16  15:00,70,37.9,31,70
6/09/16  16:00,71.1,35.1,27,71.1
6/09/16  17:10,71.1,36,28,71.1
6/09/16  17:00,71.1,35.1,27,71.1
6/09/16  18:00,70,34,27,70
6/09/16  19:00,69.1,36,30,69.1
6/10/16  20:00,66.9,36,32,66.9
6/10/16  21:14,66.9,36,32,66.9
6/10/16  21:00,66,34,30,66
6/10/16  22:00,64,35.1,34,64
6/10/16  23:00,63,36,37,63
6/10/16  00:00,62.1,35.1,37,62.1
6/10/16  01:00,61,34,36,61
6/10/16  02:00,61,35.1,38,61
6/10/16  03:40,59,36,42,59
6/10/16  03:00,59,35.1,41,59
6/10/16  04:00,57.9,36,44,57.9
6/10/16  05:00,57,37,47,57
6/10/16  06:00,57,37.9,49,57
6/10/16  07:13,57.9,37.9,47,57.9
6/10/16  07:00,59,37.9,46,59
6/10/16  08:00,62.1,37,39,62.1
6/10/16  09:00,64,36,35,64
6/10/16  10:00,66,37,34,66
6/10/16  11:00,69.1,37,31,69.1
6/10/16  12:00,72,37.9,29,72
6/10/16  13:00,73,36,26,73
6/10/16  14:00,73.9,37.9,27,73.9
6/10/16  15:00,75.9,37.9,25,75.9
6/10/16  16:43,75.9,37,24,75.9
6/10/16  16:00,75.9,36,23,75.9
6/10/16  17:39,75.9,37,24,75.9
6/10/16  17:00,75.9,35.1,23,75.9
6/10/16  18:00,75,35.1,23,75
6/10/16  19:00,73,37,27,73
6/11/16  20:00,72,37.9,29,72
6/11/16  21:00,70,37.9,31,70
6/11/16  22:00,68,37.9,33,68
6/11/16  23:00,66,37.9,36,66
6/11/16  00:00,63,41,45,63
6/11/16  01:15,63,39,41,63
6/11/16  01:00,63,37.9,40,63
6/11/16  02:00,62.1,39,43,62.1
6/11/16  03:00,61,42.1,50,61
6/11/16  04:00,61,43,52,61
6/11/16  05:00,60.1,44.1,55,60.1
6/11/16  06:00,63,50,63,63
6/11/16  07:00,68,48.9,50,68
6/11/16  08:00,70,46,42,70
6/11/16  09:00,71.1,50,47,71.1
6/11/16  10:00,73,54,51,73
6/11/16  11:00,75.9,57.9,54,75.9
6/11/16  12:00,77,59,54,77
6/11/16  13:00,80.1,64,58,80.1
6/11/16  14:00,82,64.9,56,82
6/11/16  15:00,82,64.9,56,82
6/11/16  16:00,84.9,64.9,51,84.9
6/11/16  17:00,86,66,51,86
6/11/16  18:00,87.1,66,49,87.1
6/11/16  19:00,84.9,66,53,84.9
6/12/16  20:00,84.9,66,53,84.9
6/12/16  21:00,86,66,51,86
6/12/16  22:00,84,64.9,53,84
6/12/16  23:00,81,64.9,58,81
6/12/16  00:00,82,64.9,56,82
6/12/16  01:00,79,63,58,79
6/12/16  02:00,79,62.1,56,79
6/12/16  03:00,79,64,60,79
6/12/16  04:00,78.1,64,62,78.1
6/12/16  05:14,78.1,64,62,78.1
6/12/16  05:20,78.1,64,62,78.1
6/12/16  05:00,78.1,64,62,78.1
6/12/16  06:04,78.1,64,62,78.1
6/12/16  06:11,78.1,64,62,78.1
6/12/16  06:00,78.1,64.9,64,78.1
6/12/16  07:00,79,64.9,62,79
6/12/16  08:00,81,64,56,81
6/12/16  09:00,81,57,44,81
6/12/16  10:00,82,39,22,82
6/12/16  11:00,82,43,25,82
6/12/16  12:00,82,42.1,24,82
6/12/16  13:00,82,43,25,82
6/12/16  14:00,80.1,45,29,80.1
6/12/16  15:00,78.1,46,32,78.1
6/12/16  16:19,78.1,46.9,33,78.1
6/12/16  16:34,77,45,32,77
6/12/16  16:00,75.9,46,35,75.9
6/12/16  17:00,73,45,37,73
6/12/16  18:00,71.1,46,41,71.1
6/12/16  19:00,69.1,44.1,40,69.1
6/13/16  20:00,66.9,44.1,44,66.9
6/13/16  21:00,64.9,44.1,47,64.9
6/13/16  22:00,64,44.1,48,64
6/13/16  23:00,63,44.1,50,63
6/13/16  00:00,62.1,43,50,62.1
6/13/16  01:00,61,44.1,54,61
6/13/16  02:00,60.1,43,53,60.1
6/13/16  03:00,59,43,55,59
6/13/16  04:00,57.9,43,58,57.9
6/13/16  05:00,57,43,59,57
6/13/16  06:00,57.9,44.1,60,57.9
6/13/16  07:00,59,45,60,59
6/13/16  08:00,61,46,58,61
6/13/16  09:00,63,46.9,56,63
6/13/16  10:00,66.9,46.9,49,66.9
6/13/16  11:00,68,48,49,68
6/13/16  12:00,69.1,46.9,45,69.1
6/13/16  13:00,73.9,50,43,73.9
6/13/16  14:00,71.1,46.9,42,71.1
6/13/16  15:00,72,46.9,41,72
6/13/16  16:00,71.1,48,44,71.1
6/13/16  17:00,71.1,50,47,71.1
6/13/16  18:00,69.1,48,47,69.1
6/13/16  19:00,68,48,49,68
6/14/16  20:00,66,48,52,66
6/14/16  21:00,66,46.9,50,66
6/14/16  22:00,64.9,46.9,52,64.9
6/14/16  23:00,64.9,48,54,64.9
6/14/16  00:00,64,46.9,54,64
6/14/16  01:00,64,48,56,64
6/14/16  02:00,62.1,46.9,58,62.1
6/14/16  03:00,61,46.9,60,61
6/14/16  04:00,60.1,46,60,60.1
6/14/16  05:00,59,46.9,64,59
6/14/16  06:00,59,46.9,64,59
6/14/16  07:00,60.1,46,60,60.1
6/14/16  08:00,62.1,44.1,52,62.1
6/14/16  09:00,64,42.1,45,64
6/14/16  10:00,68,42.1,39,68
6/14/16  11:00,71.1,42.1,35,71.1
6/14/16  12:00,73.9,41,30,73.9
6/14/16  13:00,75.9,43,31,75.9
6/14/16  14:00,77,43,30,77
6/14/16  15:00,79,43,28,79
6/14/16  16:00,78.1,44.1,30,78.1
6/14/16  17:00,78.1,42.1,28,78.1
6/14/16  18:00,77,45,32,77
6/14/16  19:00,75.9,44.1,32,75.9
6/15/16  20:00,75,44.1,33,75
