DateTime,Temperature,DewPoint,Humidity
1/1/2016 0:00,42.1,25,51
1/1/2016 1:00,41,25,53
1/1/2016 2:00,41,26.1,55
1/1/2016 3:00,41,26.1,55
1/1/2016 4:00,39.9,26.1,58
1/1/2016 5:00,39.9,26.1,58
1/1/2016 6:00,39,26.1,60
1/1/2016 7:00,39,25,57
1/1/2016 8:00,39,24.1,55
1/1/2016 9:00,39.9,25,55
1/1/2016 10:00,39.9,24.1,53
1/1/2016 11:00,39.9,23,51
1/1/2016 12:00,39.9,23,51
1/1/2016 13:00,39.9,23,51
1/1/2016 14:00,39,21,49
1/1/2016 15:00,39,19.9,46
1/1/2016 16:00,37.9,19.9,48
1/1/2016 17:00,37.9,19.9,48
1/1/2016 18:00,37,19.9,50
1/2/2016 19:00,37,19,48
1/2/2016 20:00,36,19,50
1/2/2016 21:00,35.1,19.9,54
1/2/2016 22:00,35.1,19,52
1/2/2016 23:00,35.1,16,46
1/2/2016 0:00,34,15.1,46
1/2/2016 1:00,34,16,48
1/2/2016 2:00,34,17.1,50
1/2/2016 3:00,34,17.1,50
1/2/2016 4:00,33.1,18,54
1/2/2016 5:00,33.1,18,54
1/2/2016 6:00,33.1,18,54
1/2/2016 7:00,34,18,52
1/2/2016 8:00,34,17.1,50
1/2/2016 9:00,35.1,17.1,48
1/2/2016 10:00,37,18,46
1/2/2016 11:00,37,17.1,44
1/2/2016 12:00,37.9,17.1,43
1/2/2016 13:00,39,18,43
1/2/2016 14:00,39,19,45
1/2/2016 15:00,39.9,19,43
1/2/2016 16:00,39,18,43
1/2/2016 17:00,37,17.1,44
1/2/2016 18:00,36,17.1,46
1/3/2016 19:00,36,17.1,46
1/3/2016 20:00,35.1,18,50
1/3/2016 21:00,36,18,48
1/3/2016 22:00,35.1,19,52
1/3/2016 23:00,36,19.9,52
1/3/2016 0:00,35.1,19.9,54
1/3/2016 1:00,36,19.9,52
1/3/2016 2:00,36,19.9,52
1/3/2016 3:00,36,19.9,52
1/3/2016 4:00,37,19.9,50
1/3/2016 5:00,36,19.9,52
1/3/2016 6:00,35.1,21,57
1/3/2016 7:00,36,21,55
1/3/2016 8:00,37.9,21,51
1/3/2016 9:00,39,21,49
1/3/2016 10:00,43,19.9,40
1/3/2016 11:00,44.1,19,37
1/3/2016 12:00,44.1,19.9,38
1/3/2016 13:00,44.1,21,40
1/3/2016 14:00,42.1,21,43
1/3/2016 15:00,41,19.9,43
1/3/2016 16:00,41,21,45
1/3/2016 17:00,41,21,45
1/3/2016 18:00,39.9,21,47
1/4/2016 19:00,39,21.9,50
1/4/2016 20:00,37.9,21.9,53
1/4/2016 21:00,37,21.9,54
1/4/2016 22:00,37,23,57
1/4/2016 23:00,36,23,59
1/4/2016 0:00,36,23,59
1/4/2016 1:00,36,23,59
1/4/2016 2:00,35.1,19,52
1/4/2016 3:00,34,17.1,50
1/4/2016 4:00,33.1,15.1,48
1/4/2016 5:00,30.9,15.1,52
1/4/2016 6:00,30,14,51
1/4/2016 7:00,28.9,12.9,51
1/4/2016 8:00,28.9,12.9,51
1/4/2016 9:00,28,8.1,43
1/4/2016 10:00,28,8.1,43
1/4/2016 11:00,28,5,38
1/4/2016 12:00,30,1.9,30
1/4/2016 13:00,28,1,31
1/4/2016 14:00,28,0,30
1/4/2016 15:00,26.1,5,41
1/4/2016 16:00,23,3.9,44
1/4/2016 17:00,21,3,46
1/4/2016 18:00,19.9,1,44
1/5/2016 19:00,19,1.9,47
1/5/2016 20:00,18,1.9,50
1/5/2016 21:00,17.1,0,47
1/5/2016 2:00,12,-0.9,56
1/5/2016 3:00,12,-2,53
1/5/2016 4:00,12,-2.9,51
1/5/2016 5:00,10.9,-2.9,54
1/5/2016 6:00,10.9,-2.9,54
1/5/2016 7:00,12,-2,53
1/5/2016 8:00,12.9,-4,47
1/5/2016 9:00,17.1,-2,43
1/5/2016 10:00,19,-4,36
1/5/2016 11:00,21.9,-5.1,30
1/5/2016 12:00,25,-6,26
1/5/2016 13:00,27,-6,24
1/5/2016 14:00,28,-4,25
1/5/2016 15:00,28,-2.9,26
1/5/2016 16:00,28,-4,25
1/5/2016 17:00,27,-2.9,27
1/5/2016 18:00,27,-2.9,27
1/6/2016 19:00,28,-2,27
1/6/2016 20:00,28.9,-2,26
1/6/2016 21:00,28,0,30
1/6/2016 22:00,28,0,30
1/6/2016 23:00,27,1,33
1/6/2016 0:00,28,1,31
1/6/2016 1:00,27,3.9,37
1/6/2016 2:00,26.1,5,41
1/6/2016 3:00,26.1,7,44
1/6/2016 4:00,25,9,51
1/6/2016 5:00,26.1,8.1,47
1/6/2016 6:00,26.1,8.1,47
1/6/2016 7:00,27,6.1,41
1/6/2016 8:00,30,3,32
1/6/2016 9:00,30,3,32
1/6/2016 10:00,33.1,1.9,27
1/6/2016 11:00,36,1,23
1/6/2016 12:00,37.9,1,21
1/6/2016 13:00,39.9,0,19
1/6/2016 14:00,39.9,-0.9,18
1/6/2016 15:00,39,1,20
1/6/2016 16:00,37.9,3,23
1/6/2016 17:00,37.9,6.1,27
1/6/2016 18:00,37,3.9,25
1/7/2016 19:00,36,6.1,29
1/7/2016 20:00,37,3.9,25
1/7/2016 21:00,36,5,27
1/7/2016 22:00,35.1,9,34
1/7/2016 23:00,34,6.1,31
1/7/2016 0:00,35.1,3.9,27
1/7/2016 1:00,34,5,30
1/7/2016 2:00,33.1,5,31
1/7/2016 3:00,33.1,6.1,32
1/7/2016 4:00,32,9,38
1/7/2016 5:00,32,8.1,37
1/7/2016 6:00,30.9,7,37
1/7/2016 7:00,32,9,38
1/7/2016 8:00,35.1,7,31
1/7/2016 9:00,37.9,5,25
1/7/2016 10:00,42.1,6.1,23
1/7/2016 11:00,42.1,8.1,25
1/7/2016 12:00,44.1,10,25
1/7/2016 13:00,45,9,23
1/7/2016 13:33,45,10,24
1/7/2016 13:00,45,10,24
1/7/2016 14:00,45,9,23
1/7/2016 15:23,46,15.1,29
1/7/2016 15:44,45,12.9,27
1/7/2016 15:00,46,12.9,26
1/7/2016 16:00,45,18,34
1/7/2016 17:00,45,21.9,40
1/7/2016 18:00,44.1,18,35
1/8/2016 19:00,42.1,19,40
1/8/2016 20:00,42.1,19,40
1/8/2016 21:00,42.1,19,40
1/8/2016 22:00,39,19.9,46
1/8/2016 23:00,39.2,17.6,42
1/8/2016 0:00,37.4,21.2,52
1/8/2016 1:00,37.4,21.2,52
1/8/2016 2:00,37.4,21.2,52
1/8/2016 3:00,35.6,19.4,52
1/8/2016 4:00,35.6,17.6,48
1/8/2016 5:00,35.6,17.6,48
1/8/2016 6:00,35.6,21.2,56
1/8/2016 7:00,37.4,24.8,60
1/8/2016 9:00,39.2,30.2,70
1/8/2016 10:00,41,30.2,65
1/8/2016 11:00,42.8,39.2,87
1/8/2016 12:00,42.8,33.8,70
1/8/2016 13:00,42.8,32,66
1/8/2016 14:28,43,30.9,62
1/8/2016 14:00,43,30.9,62
1/8/2016 15:00,43,33.1,68
1/8/2016 16:00,44.1,33.1,65
1/8/2016 17:28,44.1,33.1,65
1/8/2016 17:48,44.6,33.8,66
1/8/2016 17:00,44.1,33.1,65
1/8/2016 18:36,44.1,30.9,60
1/8/2016 18:00,44.1,30.9,60
1/9/2016 19:00,44.1,30.9,60
1/9/2016 20:00,44.1,30.9,60
1/9/2016 21:10,43,32,65
1/9/2016 21:42,42.1,33.1,70
1/9/2016 21:00,42.1,33.1,70
1/9/2016 22:00,42.1,33.1,70
1/9/2016 23:18,42.1,33.1,70
1/9/2016 23:46,42.8,33.8,70
1/9/2016 23:00,41,32,70
1/9/2016 0:00,41,32,70
1/9/2016 1:00,41,33.1,73
1/9/2016 2:00,41,33.1,73
1/9/2016 3:00,39.9,33.1,77
1/9/2016 4:00,41,34,76
1/9/2016 5:00,41,34,76
1/9/2016 6:00,41,35.1,79
1/9/2016 7:38,42.1,36,79
1/9/2016 7:00,42.1,36,79
1/9/2016 8:00,42.1,36,79
1/9/2016 9:00,44.1,37,76
1/9/2016 10:07,45,37,74
1/9/2016 10:16,44.1,37,76
1/9/2016 10:00,44.1,37,76
1/9/2016 11:26,46,37,71
1/9/2016 11:00,46,37,71
1/9/2016 12:00,46,39.9,79
1/9/2016 13:00,46,39.9,79
1/9/2016 14:00,46,39,76
1/9/2016 14:44,46,39.9,79
1/9/2016 14:00,46,39,76
1/9/2016 15:00,45,39,80
1/9/2016 16:00,45,39.9,82
1/9/2016 17:00,46,39.9,79
1/9/2016 18:01,46,39.9,79
1/9/2016 18:00,46,39.9,79
1/10/2016 19:26,46.9,39.9,77
1/10/2016 19:00,46.9,39.9,77
1/10/2016 20:00,46,39.9,79
1/10/2016 21:00,46,41,83
1/10/2016 22:00,46,41,83
1/10/2016 23:00,46,42.1,86
1/10/2016 0:00,46,42.1,86
1/10/2016 1:00,46,42.1,86
1/10/2016 2:00,46,42.1,86
1/10/2016 3:47,44.6,42.8,93
1/10/2016 3:00,45,42.1,90
1/10/2016 4:12,45,42.1,90
1/10/2016 4:39,45,42.1,90
1/10/2016 4:41,45,42.1,90
1/10/2016 4:00,45,42.1,90
1/10/2016 5:02,45,42.1,90
1/10/2016 5:37,45,42.1,90
1/10/2016 5:46,44.6,42.8,93
1/10/2016 5:00,45,42.1,90
1/10/2016 6:01,45,42.1,90
1/10/2016 6:29,45,43,93
1/10/2016 6:48,44.6,42.8,93
1/10/2016 6:00,46,43,89
1/10/2016 7:00,48,45,89
1/10/2016 8:13,48.9,46.9,93
1/10/2016 8:21,48.9,46.9,93
1/10/2016 8:42,50,46.9,89
1/10/2016 8:00,50,48.9,96
1/10/2016 9:00,57,55,93
1/10/2016 10:45,57.2,55.4,94
1/10/2016 10:00,57,55,93
1/10/2016 11:05,57,55,93
1/10/2016 11:31,57,55,93
1/10/2016 11:00,57,55,93
1/10/2016 12:04,57,55,93
1/10/2016 12:12,57,55,93
1/10/2016 12:18,57,55,93
1/10/2016 12:00,57.9,55,90
1/10/2016 13:00,59,55.9,90
1/10/2016 14:12,59,55,87
1/10/2016 14:00,57,54,89
1/10/2016 15:08,57,54,89
1/10/2016 15:26,57,53.1,87
1/10/2016 15:00,57,53.1,87
1/10/2016 16:00,57,44.1,62
1/10/2016 17:00,55.9,43,62
1/10/2016 18:00,55,39.9,57
1/11/2016 19:00,52,37,57
1/11/2016 20:00,46.9,30,52
1/11/2016 21:00,43,25,49
1/11/2016 22:00,41,24.1,51
1/11/2016 23:00,41,23,49
1/11/2016 0:00,39,19.9,46
1/11/2016 1:00,39,18,43
1/11/2016 2:00,36,18,48
1/11/2016 3:00,34,15.1,46
1/11/2016 4:00,33.1,12,42
1/11/2016 5:00,32,10.9,42
1/11/2016 6:00,30.9,14,50
1/11/2016 7:00,30,9,41
1/11/2016 8:00,30,8.1,40
1/11/2016 9:00,30.9,7,37
1/11/2016 10:00,30.9,7,37
1/11/2016 11:00,32,8.1,37
1/11/2016 12:00,33.1,8.1,35
1/11/2016 13:00,33.1,6.1,32
1/11/2016 14:00,33.1,5,31
1/11/2016 15:00,33.1,1.9,27
1/11/2016 16:00,32,3,29
1/11/2016 17:00,30.9,3,31
1/11/2016 18:00,28.9,1.9,32
1/12/2016 19:00,28.9,1,30
1/12/2016 20:00,28,1,31
1/12/2016 21:00,27,1.9,34
1/12/2016 22:00,27,1.9,34
1/12/2016 23:00,26.1,1.9,35
1/12/2016 0:00,25,3,39
1/12/2016 1:00,25,1.9,37
1/12/2016 2:00,25,3,39
1/12/2016 3:00,26.1,3.9,39
1/12/2016 4:00,26.1,6.1,43
1/12/2016 5:00,26.1,6.1,43
1/12/2016 6:00,27,6.1,41
1/12/2016 7:00,28,9,45
1/12/2016 8:00,28.9,10.9,47
1/12/2016 9:00,33.1,14,46
1/12/2016 10:00,37.9,19,47
1/12/2016 11:00,39.9,16,38
1/12/2016 12:00,42.1,18,38
1/12/2016 13:00,43,19,38
1/12/2016 14:00,44.1,16,32
1/12/2016 15:00,43,21,42
1/12/2016 16:00,37,28.9,73
1/12/2016 17:00,36,28,73
1/12/2016 18:00,37,28,70
1/13/2016 19:00,37.9,27,65
1/13/2016 20:00,37,25,62
1/13/2016 21:00,33.1,19,56
1/13/2016 22:00,32,18,56
1/13/2016 23:00,30,10,43
1/13/2016 0:00,27,7,43
1/13/2016 1:00,26.1,6.1,43
1/13/2016 2:00,25,6.1,45
1/13/2016 3:00,24.1,6.1,46
1/13/2016 4:00,23,7,50
1/13/2016 5:00,23,6.1,48
1/13/2016 6:00,21.9,7,53
1/13/2016 7:00,21.9,6.1,51
1/13/2016 8:00,23,6.1,48
1/13/2016 9:00,24.1,5,44
1/13/2016 10:00,25,3,39
1/13/2016 11:00,26.1,1.9,35
1/13/2016 12:00,28,1.9,33
1/13/2016 13:00,28,1.9,33
1/13/2016 14:00,28,1.9,33
1/13/2016 15:00,28,3.9,36
1/13/2016 16:00,27,3.9,37
1/13/2016 17:00,26.1,3.9,39
1/13/2016 18:00,25,3.9,41
1/14/2016 19:00,24.1,3,40
1/14/2016 20:00,24.1,3,40
1/14/2016 21:00,24.1,3,40
1/14/2016 22:00,23,3.9,44
1/14/2016 23:00,23,3.9,44
1/14/2016 0:00,23,1.9,40
1/14/2016 1:00,21.9,1,40
1/14/2016 2:00,23,1.9,40
1/14/2016 3:00,23,3.9,44
1/14/2016 4:00,23,3.9,44
1/14/2016 5:00,24.1,8.1,51
1/14/2016 6:00,24.1,10.9,57
1/14/2016 7:00,24.1,9,53
1/14/2016 8:00,26.1,7,44
1/14/2016 9:00,27,6.1,41
1/14/2016 10:00,28.9,7,40
1/14/2016 11:00,30.9,9,40
1/14/2016 12:00,33.1,12,42
1/14/2016 13:00,35.1,15.1,44
1/14/2016 14:00,36,17.1,46
1/14/2016 15:00,37,18,46
1/14/2016 16:00,37,19,48
1/14/2016 17:00,37,19,48
1/14/2016 18:00,37,19,48
1/15/2016 19:00,37.9,19,47
1/15/2016 20:00,37,19,48
1/15/2016 21:00,37,19.9,50
1/15/2016 22:00,37,21.9,54
1/15/2016 23:00,37,21,52
1/15/2016 0:00,36,21,55
1/15/2016 1:00,37,19.9,50
1/15/2016 2:00,36,23,59
1/15/2016 3:00,35.1,23,61
1/15/2016 4:00,35.1,23,61
1/15/2016 5:00,37,24.1,59
1/15/2016 6:00,37,26.1,65
1/15/2016 7:00,37,27,67
1/15/2016 8:00,39,28.9,67
1/15/2016 9:00,41,30,65
1/15/2016 10:00,42.1,30,62
1/15/2016 11:00,46,30.9,56
1/15/2016 12:00,48,34,58
1/15/2016 13:00,51.1,33.1,50
1/15/2016 14:00,50,35.1,57
1/15/2016 15:00,48.9,37.9,66
1/15/2016 16:00,48.9,39,69
1/15/2016 17:00,48.9,37.9,66
1/15/2016 18:00,48.9,36,61
1/16/2016 19:00,48.9,37,64
1/16/2016 20:00,48,37,66
1/16/2016 21:00,46,39.9,79
1/16/2016 22:00,46,39,76
1/16/2016 23:00,46,39.9,79
1/16/2016 0:00,45,39.9,82
1/16/2016 1:06,44.1,41,89
1/16/2016 1:48,44.6,39.2,81
1/16/2016 1:00,44.1,39.9,85
1/16/2016 1:58,43,39.9,89
1/16/2016 2:16,42.1,39,89
1/16/2016 2:25,42.1,39,89
1/16/2016 2:48,42.8,39.2,87
1/16/2016 2:00,42.1,39,89
1/16/2016 3:00,43,39,86
1/16/2016 4:00,43,39,86
1/16/2016 5:00,43,39,86
1/16/2016 6:00,43,39,86
1/16/2016 7:00,43,39,86
1/16/2016 8:10,43,39,86
1/16/2016 8:17,43,39.9,89
1/16/2016 8:47,42.8,39.2,87
1/16/2016 8:00,43,39.9,89
1/16/2016 9:43,44.1,39,82
1/16/2016 9:00,44.1,39,82
1/16/2016 10:00,45,39,80
1/16/2016 11:00,46.9,39,74
1/16/2016 12:11,48,37.9,68
1/16/2016 12:00,50,37.9,63
1/16/2016 13:00,50,35.1,57
1/16/2016 14:00,51.1,33.1,50
1/16/2016 15:00,50,32,50
1/16/2016 16:00,50,33.1,52
1/16/2016 17:00,46.9,30,52
1/16/2016 18:00,46,30,54
1/17/2016 19:00,46,30.9,56
1/17/2016 20:00,45,28.9,53
1/17/2016 21:00,44.1,28.9,55
1/17/2016 22:00,43,28.9,58
1/17/2016 23:00,42.1,28.9,60
1/17/2016 0:00,42.1,28,58
1/17/2016 1:25,41,28,60
1/17/2016 1:46,41,28.4,61
1/17/2016 1:00,41,28,60
1/17/2016 2:49,41,28.4,61
1/17/2016 2:00,41,28,60
1/17/2016 3:15,39.9,26.1,58
1/17/2016 3:00,39,24.1,55
1/17/2016 4:00,37,19.9,50
1/17/2016 5:00,36,19,50
1/17/2016 6:00,35.1,19,52
1/17/2016 7:00,35.1,18,50
1/17/2016 8:00,35.1,19,52
1/17/2016 9:00,35.1,18,50
1/17/2016 10:00,35.1,18,50
1/17/2016 11:00,36,18,48
1/17/2016 12:00,36,18,48
1/17/2016 13:00,35.1,17.1,48
1/17/2016 14:00,34,19,54
1/17/2016 15:00,30.9,24.1,76
1/17/2016 16:00,30,26.1,85
1/17/2016 17:00,30,26.1,85
1/17/2016 18:29,30,25,82
1/17/2016 18:40,30,25,82
1/17/2016 18:00,30,25,82
1/18/2016 19:07,30,25,82
1/18/2016 19:00,30,25,82
1/18/2016 20:10,30,25,82
1/18/2016 20:36,30,25,82
1/18/2016 20:00,30,24.1,79
1/18/2016 21:33,30,24.1,79
1/18/2016 21:00,30,24.1,79
1/18/2016 22:00,30.9,24.1,76
1/18/2016 23:00,30.9,24.1,76
1/18/2016 0:00,30.9,23,72
1/18/2016 1:00,30.9,24.1,76
1/18/2016 2:00,30,24.1,79
1/18/2016 3:00,30,18,61
1/18/2016 4:00,28.9,9,43
1/18/2016 5:00,27,3,36
1/18/2016 6:32,21.9,14,72
1/18/2016 6:43,23,12.9,65
1/18/2016 6:00,23,10.9,60
1/18/2016 7:00,21.9,6.1,51
1/18/2016 8:00,23,3.9,44
1/18/2016 9:00,23,3,42
1/18/2016 10:00,24.1,1,37
1/18/2016 11:00,26.1,1,34
1/18/2016 12:00,26.1,-0.9,31
1/18/2016 13:00,28,-2,27
1/18/2016 14:00,26.1,-2,30
1/18/2016 15:00,25,-2,31
1/18/2016 16:00,23,1,39
1/18/2016 17:00,23,1.9,40
1/18/2016 18:00,21.9,1,40
1/19/2016 19:00,21,1.9,44
1/19/2016 20:00,19.9,0,42
1/19/2016 21:00,19.9,0,42
1/19/2016 22:00,19,1,46
1/19/2016 23:00,18,1,48
1/19/2016 0:00,18,1,48
1/19/2016 1:00,17.1,1,50
1/19/2016 2:00,17.1,0,47
1/19/2016 3:00,17.1,1,50
1/19/2016 4:00,17.1,1,50
1/19/2016 5:00,17.1,1,50
1/19/2016 6:00,16,1,52
1/19/2016 7:00,16,1,52
1/19/2016 8:00,18,1.9,50
1/19/2016 9:00,19.9,1.9,46
1/19/2016 10:00,23,1.9,40
1/19/2016 11:00,24.1,1.9,38
1/19/2016 12:00,25,3,39
1/19/2016 13:00,26.1,3,37
1/19/2016 14:00,27,3,36
1/19/2016 15:00,28,1.9,33
1/19/2016 16:00,28,1.9,33
1/19/2016 17:00,28,1.9,33
1/19/2016 18:00,27,1.9,34
1/20/2016 19:00,27,5,39
1/20/2016 20:00,27,7,43
1/20/2016 21:00,27,9,47
1/20/2016 22:00,28,10,47
1/20/2016 23:00,28,10.9,49
1/20/2016 0:00,28.9,12,49
1/20/2016 1:00,28,12,51
1/20/2016 2:00,28,12.9,53
1/20/2016 3:00,28,14,56
1/20/2016 4:00,27,14,58
1/20/2016 5:00,28,15.1,58
1/20/2016 6:00,28,15.1,58
1/20/2016 7:00,28.9,15.1,56
1/20/2016 8:00,30,15.1,54
1/20/2016 9:00,30.9,14,50
1/20/2016 10:00,33.1,15.1,48
1/20/2016 11:00,35.1,15.1,44
1/20/2016 12:00,36,16,44
1/20/2016 13:00,36,14,41
1/20/2016 14:00,36,15.1,43
1/20/2016 15:00,36,14,41
1/20/2016 16:00,35.1,14,42
1/20/2016 17:00,34,15.1,46
1/20/2016 18:00,34,15.1,46
1/21/2016 19:00,33.1,15.1,48
1/21/2016 20:00,33.1,16,50
1/21/2016 21:00,32,15.1,50
1/21/2016 22:00,30.9,15.1,52
1/21/2016 23:00,30.9,15.1,52
1/21/2016 0:00,30,14,51
1/21/2016 1:00,30,14,51
1/21/2016 2:00,28.9,12.9,51
1/21/2016 3:00,28,12.9,53
1/21/2016 4:00,27,12,53
1/21/2016 5:00,27,12,53
1/21/2016 6:00,27,12.9,56
1/21/2016 7:00,27,12.9,56
1/21/2016 8:00,28,12.9,53
1/21/2016 9:00,30,10.9,45
1/21/2016 10:00,32,10.9,42
1/21/2016 11:00,33.1,10.9,40
1/21/2016 12:00,35.1,10.9,37
1/21/2016 13:00,35.1,10,35
1/21/2016 14:00,35.1,10,35
1/21/2016 15:00,34,12,40
1/21/2016 16:00,32,10,40
1/21/2016 17:00,30.9,10,42
1/21/2016 18:00,30.9,12,46
1/22/2016 19:00,30,12,47
1/22/2016 20:00,28.9,10,45
1/22/2016 21:00,28,9,45
1/22/2016 22:00,27,7,43
1/22/2016 23:00,26.1,5,41
1/22/2016 0:00,24.1,3,40
1/22/2016 1:00,23,3.9,44
1/22/2016 2:00,21.9,3.9,46
1/22/2016 3:00,21.9,3.9,46
1/22/2016 4:00,21,5,50
1/22/2016 5:00,21.9,5,48
1/22/2016 6:00,21,3.9,48
1/22/2016 7:00,21.9,3.9,46
1/22/2016 8:00,23,3.9,44
1/22/2016 9:00,25,3.9,41
1/22/2016 10:00,26.1,3.9,39
1/22/2016 11:00,28,3.9,36
1/22/2016 12:00,28.9,5,36
1/22/2016 13:00,28.9,3.9,35
1/22/2016 14:00,28.9,3.9,35
1/22/2016 15:00,28.9,3.9,35
1/22/2016 16:00,28.9,5,36
1/22/2016 17:00,28.9,5,36
1/22/2016 18:00,28,5,38
1/23/2016 19:00,28,5,38
1/23/2016 20:00,28,6.1,39
1/23/2016 21:00,28.9,7,40
1/23/2016 22:39,27,12.9,56
1/23/2016 22:00,27,14,58
1/23/2016 23:03,27,14,58
1/23/2016 23:24,26.1,16,66
1/23/2016 23:00,26.1,18,71
1/23/2016 0:19,25,19,78
1/23/2016 0:47,24.8,19.4,80
1/23/2016 0:00,25,19.9,81
1/23/2016 1:00,24.1,19.9,84
1/23/2016 2:38,25,19,78
1/23/2016 2:00,25,18,75
1/23/2016 3:35,24.1,19,81
1/23/2016 3:00,24.1,19,81
1/23/2016 4:13,24.1,19,81
1/23/2016 4:30,24.1,19,81
1/23/2016 4:00,24.1,19.9,84
1/23/2016 5:22,24.1,21,88
1/23/2016 5:30,24.1,19.9,84
1/23/2016 5:00,24.1,21,88
1/23/2016 6:39,25,21.9,88
1/23/2016 6:00,25,21,85
1/23/2016 7:29,25,21.9,88
1/23/2016 7:00,25,21.9,88
1/23/2016 8:00,26.1,21.9,84
1/23/2016 9:00,27,23,85
1/23/2016 10:26,27,23,85
1/23/2016 10:00,27,23,85
1/23/2016 11:02,27,24.1,89
1/23/2016 11:38,27,24.1,89
1/23/2016 11:00,27,24.1,89
1/23/2016 12:40,27,23,85
1/23/2016 12:00,27,23,85
1/23/2016 13:00,27,23,85
1/23/2016 14:00,27,23,85
1/23/2016 15:19,27,23,85
1/23/2016 15:00,27,23,85
1/23/2016 16:24,27,23,85
1/23/2016 16:00,27,23,85
1/23/2016 17:34,27,23,85
1/23/2016 17:00,27,23,85
1/23/2016 18:00,26.1,21.9,84
1/24/2016 19:00,25,21,85
1/24/2016 20:00,24.1,19.9,84
1/24/2016 21:14,25,19.9,81
1/24/2016 21:35,25,19,78
1/24/2016 21:00,26.1,18,71
1/24/2016 22:01,26.1,17.1,69
1/24/2016 22:34,27,17.1,66
1/24/2016 22:00,27,15.1,61
1/24/2016 23:00,27,17.1,66
1/24/2016 0:37,26.1,17.1,69
1/24/2016 0:00,26.1,16,66
1/24/2016 1:04,27,14,58
1/24/2016 1:19,26.1,15.1,63
1/24/2016 1:39,26.1,14,60
1/24/2016 1:00,26.1,12,55
1/24/2016 2:00,26.1,8.1,47
1/24/2016 3:00,24.1,8.1,51
1/24/2016 4:00,21.9,8.1,55
1/24/2016 5:00,21.9,7,53
1/24/2016 6:00,21.9,7,53
1/24/2016 6:59,21.9,6.1,51
1/24/2016 7:00,19.9,7,57
1/24/2016 8:00,19.9,7,57
1/24/2016 9:00,21,8.1,57
1/24/2016 10:00,24.1,8.1,51
1/24/2016 11:00,27,9,47
1/24/2016 12:00,30,8.1,40
1/24/2016 13:00,32,10,40
1/24/2016 14:00,33.1,12,42
1/24/2016 15:00,35.1,12,39
1/24/2016 16:00,35.1,12,39
1/24/2016 17:00,35.1,12,39
1/24/2016 18:00,33.1,10.9,40
1/25/2016 19:00,32,10.9,42
1/25/2016 20:00,32,12,44
1/25/2016 21:00,32,12.9,45
1/25/2016 22:00,32,12,44
1/25/2016 23:00,30.9,12.9,47
1/25/2016 0:00,30.9,14,50
1/25/2016 1:00,30.9,14,50
1/25/2016 2:00,30,14,51
1/25/2016 3:00,30,15.1,54
1/25/2016 4:00,30,14,51
1/25/2016 5:00,28.9,15.1,56
1/25/2016 6:00,28.9,14,54
1/25/2016 7:00,28.9,16,58
1/25/2016 8:00,30.9,16,54
1/25/2016 9:00,32,17.1,54
1/25/2016 10:00,35.1,18,50
1/25/2016 11:00,35.1,19,52
1/25/2016 12:00,35.1,19.9,54
1/25/2016 13:00,37,19.9,50
1/25/2016 14:00,37.9,19.9,48
1/25/2016 15:00,37,17.1,44
1/25/2016 16:00,36,19.9,52
1/25/2016 17:00,35.1,21.9,59
1/25/2016 18:00,36,24.1,62
1/26/2016 19:00,36,21.9,57
1/26/2016 20:00,36,19.9,52
1/26/2016 21:00,36,18,48
1/26/2016 22:00,37.9,21.9,53
1/26/2016 23:00,39,27,62
1/26/2016 0:00,39.9,27,60
1/26/2016 1:00,39,27,62
1/26/2016 2:00,39,26.1,60
1/26/2016 3:00,39,25,57
1/26/2016 4:00,39,25,57
1/26/2016 5:00,39.9,25,55
1/26/2016 6:00,39,26.1,60
1/26/2016 7:00,41,27,57
1/26/2016 8:00,41,28.9,62
1/26/2016 9:00,42.1,30,62
1/26/2016 10:00,43,30,60
1/26/2016 11:00,42.1,30,62
1/26/2016 12:00,44.1,30,58
1/26/2016 13:00,45,30,56
1/26/2016 14:00,46.9,30,52
1/26/2016 15:00,48,30,50
1/26/2016 16:00,46.9,30,52
1/26/2016 17:00,46.9,30,52
1/26/2016 18:00,46,30,54
1/27/2016 19:00,46.9,30,52
1/27/2016 20:00,46.9,30,52
1/27/2016 21:00,46.9,30,52
1/27/2016 22:00,46.9,30,52
1/27/2016 23:00,46.9,30,52
1/27/2016 0:00,46,30,54
1/27/2016 1:00,46,30,54
1/27/2016 2:00,45,30.9,58
1/27/2016 3:00,45,32,60
1/27/2016 4:00,44.1,30,58
1/27/2016 5:00,43,28.9,58
1/27/2016 6:00,43,27,53
1/27/2016 7:00,42.1,26.1,53
1/27/2016 8:00,41,25,53
1/27/2016 9:00,39.9,21.9,49
1/27/2016 10:00,41,19,41
1/27/2016 11:00,43,19.9,40
1/27/2016 12:00,44.1,17.1,34
1/27/2016 13:00,44.1,17.1,34
1/27/2016 14:00,44.1,17.1,34
1/27/2016 15:00,44.1,16,32
1/27/2016 16:00,42.1,18,38
1/27/2016 17:00,41,19,41
1/27/2016 18:00,41,18,40
1/28/2016 19:00,39,19.9,46
1/28/2016 20:00,37,19.9,50
1/28/2016 21:00,37,19.9,50
1/28/2016 22:00,35.1,19,52
1/28/2016 23:00,35.1,18,50
1/28/2016 0:00,34,19,54
1/28/2016 1:00,34,16,48
1/28/2016 2:00,33.1,18,54
1/28/2016 3:00,33.1,17.1,52
1/28/2016 4:00,33.1,16,50
